text,spam
"Subject: vov . gget luxurious rolexes at the greatestprices .  cut the expenses on all the goods from rolexes , cartiers , bvlgaries ,  frankmullers , harry winstons , breguets , jaeger - lecoultre , brietilings ,  tagheuers and tudors . they lo 0 k perfect to even the most choosy customerss .  you will be convinced by their fabulous lo 0 ks .  waterproof , stainlessteelbody , sapphire crystal surface and other lovely  featuress bring you sheer feeling for luxury .  our lovvprice is also one key fea - ture you should consider .  every fea - ture the prototype has , our goods have them as well . cchoose the  ones that are waterproof with hack mechanism .  http : / / qbdy . ok . yoyoforsheerjoy . com / 3 pe /  luv durable luxuries ? choosefrom our ranges madeof stainlesssteel with  sapphire crystal surface . prefer battery & quartz , winding but my sister makes nothing of it ;  shion wi 1 th the tassels thrown down on 7 his head . in time m y eyes  gradu",1
"Subject: a chance to get new logo now  working on your company ' s image ? start with a  visual identity a key to the first good impression . we are here to  help you ! we ' ll take part in buildinq a positive visual imaqe  of your company by creatinq an outstandinq logo , presentable stationery  items and professionai website . these marketinq tools wiil significantiy  contributeto success of your business . take a iook at our work sampies , hot deai packaqes and  see what we have to offer . we work for you !  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
Subject: looking for cheap high - quality software ?  software compatibility . . . . ain ' t it great ?  silence is golden when you can ' t think of a good answer .  thinking evil is making evil .,1
"Subject: 200 million targeted leads cd * only $ 99 . 95 *  you can ' t beat this deal :  200 million email addresses database , on 2 cds ! ! = = only $ 99 . 95 = =  100 million email addresses database , on cd = = only $ 69 . 95 = =  1 . 5 million usa business fax numbers , on cd = = only $ 49 . 95 = =  all three directories above * * * only $ 139 . 95 * * *  both email directories are categorized like :  * persons running home businesses or interested in starting one  * persons interested in buying things on the web  * persons interested in investing online or offline  * all 50 states broken down by area code  * persons interested in health & fitness products / services  * opt in : persons interested in recieving offers by email .  * persons interested in travel , sports , dining , real estate , mortgage , politics , religion , fishing , trade shows etc . .  * many more categories . . .  * * contains us & international emails * *  * * everything on these disks are in text file format and fully exportable . * *  * * the cd is as easy to use as browsing your c drive in explorer . * *  now you can advertise free and get tremendously  more responses than advertising with other forms of media ! ! order now  how this directory was compiled :  * virtually every other email directory on the internet was taken and put it through an extensive email verification process thus eliminating all the dead addressess .  * special software spiders through the web searching websites , newsgroups and many other online databases with given keywords like area codes , industries , city names etc . . to find millions of fresh new addresses every week .  turn your computer into a money machine !  most estimate well over 400 million people will have e - mail accounts in the next 2 years ! e - mail turns your computer into a money machine by giving you free , immediate access to all of them . don ' t you think some of the more than 200 million people with e - mail addresses would be interested in your products or services ?  much faster : with bulk e - mail you get responses back in 1 to 4 days instead of waiting weeks or months ! you can begin filling orders the same day you send e - mail . free advertising worth millions : it costs millions of dollars to mail .  do not reply to this email address . to order , read below :  * * order by credit card ( visa , mastercard or american express ) * *  - simply complete the order form below and fax it back to 1 - 240 - 371 - 0672  make sure that we have your email address so that we can send you a reciept for your transaction .  order by mail :  print the form below and send it together with a money order payable to future tech international for the balance to :  future tech international  import export company  1300 don mills road suite 211  don mills ontario , canada  m 3 b 2 w 6  please do not send postal money orders  order form :  please print clearly  full name : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  company name : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  email address : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ * required field  shipping address : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  city : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ state / province : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  shipping options :  [ ] $ 5 . 95 regular mail ( 1 - 2 weeks )  [ ] $ 12 . 95 priority mail ( 2 - 4 business days )  [ ] $ 25 . 95 fedex ( overnight ) for us & canada only - int ' l orders extra  product :  [ ] email marketing cdrom with 100 million addresses $ 69 . 95 usd  [ ] 200 million email addresses on 2 cd ' s $ 99 . 95  [ ] 1 . 5 million usa business fax numbers $ 49 . 95 usd  [ ] combo package - all directories above ( 3 cd ' s ) $ 139 . 95 usd  total : $ _ _ _ _ _ _ _ _ _ usd  [ ] credit card order [ ] mail order  credit card orders fax this order form back to 1 - 240 - 371 - 0672  card # : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  expiry date : _ _ _ _ _ _ _ _ _ _ _ _ _ _  type of card [ ] visa [ ] mastercard [ ] american express  name on card : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  billing address : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ zip / postal : _ _ _ _ _ _ _ _ _ _ _ _  city : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ state / province : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ country : _ _ _ _ _ _ _ _ _ _ _ _ _  last 3 digits on reverse of card next to signature : [ ] - [ ] - [ ]  cardholder signature : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  please note that ft international will appear on your statement .  for any questions please feel free to call us at 1 - 416 - 410 - 9364  to be removed from our database please send a fax to 1 - 970 - 289 - 6524",1
Subject: largest collection of porn mo \ / ies ever - x 64  come explore the world ' s largest adult studio ! see all the biggest names in porn in exclusive hardcore xxx movies . vivid got the hottest pornstars !  http : / / bunt . info . babylom . info /  - - - - - - - - - - - - - -  canister campsite conway conspire  byzantine alicia abyssinia barrett  cowhide camilla adolescent composure,1
"Subject: 35 % lifetime renewals - unbeatable product !  don ' t forget to visit our web  site !  please fill out the form below for  contracting information and marketing supplies  first name :  last name :  e - mail :  phone :  address :  address 2 :  city :  state :  zip :  we  don ' t want anybody to receive our mailing who does not wish to  receive them . this is professional communication sent to insurance  professionals . to be removed from this mailing list , do not reply  to this message . instead , go here : http : / / www . insurancemail . net  legal notice ",1
"Subject: re :  good day ,  a well wisher showed me a way to get p . p . v . on tv while not pay anything !  i know its hard to believe , but , i mean it .  hit this new stuff yourself :  http : / / catastrophical . look 4 source . com  even a newbie can install it easily .  if you wish off , add slash r to the above site .  10 . ninety six bottles of beer , three a ' s , three b ' s , one c , two d ' s , thirty six e ' s , three f ' s , two g ' s , seven h ' s , eleven i ' s , one j , one k , six l ' s , one m , twenty n ' s , twelve o ' s , one p , one q , six r ' s , twenty eight s ' s , nineteen t ' s , seven v ' s , seven w ' s , six x ' s , and five y ' s on the wall . .  that carpenter is practicing running at this time . .  goodbye ,  ida grisham",1
"Subject: get more orders for anything you sell  reach the masses  direct e - mail  advertising  the bulk e - mail  experts  if we can  reach you , you can reach them !  500 , 000 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . $ 399 us  1 , 000 , 000 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . $ 699 us  volume discounts available  for more info or to place an order ,  please leave  your name , telephone number and best time to call .  please click here  to be removed from further mailings , please  click here ",1
"Subject: all your life # 4 c 55  this is a mime message  content - type : multipart / alternative ; boundary = "" - - - - = _ nextpart _ 001 _ 0080 _ 01 bdf 6 c 7 . fabaclbo ""  content - type : text / plain ; charset = "" iso - 8859 - 1 ""  content - transfer - encoding : quoted - printable  * * * * * this is an html message ! * * * * *  content - type : text / html ; charset = "" iso - 8859 - 1 ""  content - transfer - encoding : quoted - printable  dear candidate , = ao  you have been selected as a potential candidate for a free listing in = ao  the 2001 edition of the international executive guild registry = 2 e = ao =  please accept our congratulations for this coveted honor = 2 e = ao  as this edition is so important in view of the new millennium , the = ao =  international executive guild registry will be published in two different =  = ao  formats ; the searchable cd - rom and the online registry = 2 e = ao  since inclusion can be considered recognition of your career position = ao  and professionalism , each candidate is evaluated in keeping with high = ao  standards of individual achievement = 2 e in light of this , the internationa =  l executive  guild thinks that you may make an interesting biographical subject = 2 e = ao  we look forward to your inclusion and appearance in the international = ao  executive guild ' s registry = 2 e best wishes for your continued success = 2 e = ao =  international executive guild = ao  listing dept = 2 e = ao  if you  wish to be removed from our list , please submit  your request  at the  bottom of this email = 2 e  international executive guild  registration form  ( us and canada  only )  please  fill out this form if you would like to be  included on the international  executive guild , for accuracy and  publication purposes , please  complete and send this form at the earliest  opportunity = 2 e there is no  charge or obligation to be listed  on the international executive guild = 2 e  your  name  your  company  title  address  city  state  or province  country  usacanada  zip / postal  code  day  time telephone  home  phone  ( not  to be published )  email  to  help us in considering your application , please  tell us a little about  yourself = 2 e = 2 e = 2 e  your  business  ( financial  svcs , banking , computer hardware , software , professional svcs ,  chemicals ,  apparel , aerospace , food , government , utility ,  etc = 2 e )  type  of organization  ( m =  fg ,  dist / wholesaler , retailer , law firm ,  investment  bank , commercial bank , university ,  financial  consultants , ad agency , contractor , broker ,  etc = 2 e )  your  business expertise  ( corp = 2 emgmt ,  marketing , civil engineering ,  tax  law , nuclear physics , database development , operations , pathologist ,  mortgage  banking , etc = 2 e )  major  product line  ( integrated  circuits , commercial aircraft , adhesives , cosmetics , plastic components ,  snack foods , etc = 2 e )  note : submitting this form =  will  be made by email , not by use of www = 2 e confirmation of its de =  livery  is made by browsing your outgoing mail = 2 e  thank  you for filling in this form , we will contact you with more  information = 2 e  list  removal  click  here ",1
"Subject: [ avfs ] romanian software production & export  to : avfs @ fazekas . hu  attn : marketing department  from : i . q . software - bucharest  ref . : romanian software production & export  our anti - spamming company policy :  never bother you again  to remove your e - mail address from the present  contact list just do not reply to this message .  if you receive this message by mistake and / or you are not interested  in the following brief presentation , please accept our apologies .  this is a world - wide promotion campaign . the selected e - mail addresses  are extracted only from the commercial websites of the targeted markets .  we would like to offer you for consideration our brief presentation .  we are looking for a marketplace in your country .  to communicate with us please reply using  the plain text format in the body of the message  > > > mentioning your specific inquiry / offering demand > > company name , address , phone  - man - power ;  - data - entry ;  - mapdrawing ;  - outsourcing .  * so that you would be able to have an idea of our skills  we present you some of our current projects :  the situs system ( informative of tribunals bureaus of supervision )  was realized for informative administration of activities typical  for tribunals and bureaus of supervision for ministry of justice - italy  ( microsoft visual basic 6 . 0 , database : oracle 8 . 0 ) .  the ice system foresaw the resigtering of the italian - romanian companies  on romanian territory . the application is constituted by a browser which  allows the navigation and provides some additional skills , advanced search  on varied criterious which are created in a dynamic way by the user  ( visualbasic 6 . 0 , database : access 97 ) .  museum - the main request from the museum was to handle ( multimedia )  documents in specific formats on different operating system and platforms  ( c + + , html , corba idl , orb : orbacus ) .  library ( national library of firenze ) - informatical system for managing  and labeling the ancient bibliographical materials  ( power builder , database : oracle ) .  interflora - communication and management system ; consists in some  applications and services which allows the communication between  the flowerist man from italy and international association of flowerists  ( visual basic 6 . 0 ) .  audit office - the realization of a porting which foresaw 16 bit controls  for substitution with 32 bit controls , introduction of new activex controls ,  substitution of formula 1 with native controls of visual basic 6 . 0 .  unico - the program foresaw the possibility of acquisition from images  of more than 60 models of unico and iva  ( fiscal declarations ) - ( delphi 4 . 0 . database : sql ) .  ministry of finance - fiscal documentation - the objective is  the easy access to the italian legislation and its consulting .  the application based on a client / server architecture , using a network  communication ( sockets ) for data exchange with the server ( visual c + + ) .  foreign ministry - economical application -  this application is conceived as a group of projects .  administration  balance - sheets  dispositions of payment  foreign expenses  synthetically dates  servers  ( visual basic 6 . 0 , database : sql server 7 . 0 )  sogei - the administration of the custom houses .  this application is created for the financial administration of the  peripherical offices at the customhouse ( java , html , database : oracle 8 . 0 ) .  iccrea - application of processing development of the  bank - procedures on mainframe ( cobol / cics / db 2 ) .  telecom - microfilm data acquisition .  registering numbers and subscribers .  anagrafica - acquisition from images of dates and personal information .  italian ministry of finance - data acquisition  from images of medical prescription .  iq register - acquisition of information from images  and optics archives of documentation .  * we had been offering for the entire veneto region ,  the following professional system engineers :  ambiente bull gcos 8 : systematical and special assistance  in interel rfm , sql , infoedge .  ambiente bull / reti : systematical and special assistance  of regional networks for datanet , l . a . n . , x . 25 ,  dsa , mainway transmission , telematical networks .  ambiente unix : 2 unix system operators with knowledge of gcos 6 .  * we have been offering for the meteorology institute of padova  the following professional system engineers :  ambiente digital / unix : systematical and special assistance  for dec vax / vms and unix systems with strong enough knowledge  of informix and c programming .  ambiente / decnet / windows : systematical and special assistance  for dec vax / vms and windows with knowledge in financial administration  of local networks , in financial administration and configuration of  communication systems ( router , bridge , gateway , etc ) and of products  of exchange data , in financial administration and configuration of  interface systems of internet .  therefore , to increase our presence to the international  market we took part in the inter - governmental program  between the united states and romania .  thus , we participated to the international meeting of both  romanian and american it companies on lst november 2001 due  to the kind initiative of both governments .  the reason of this program , of the meeting mentioned above and of the  initiatives that followed was to offer a new way for outsourcing ,  more convenient than the indian one to american software companies .  our company , already present on american market , is interested to be  a potential partner and one of most interested in cooperating with  american it companies .  our main interest is both on the american and european market .  our managing staff after visiting italy managed to establish relations  with this country for our curent projects .  on the other side a marketing tour has already been established  in the usa in the month of may for any possible projects .  that is why we might be able to directly discuss with you any new project .  we ' d appreciate your feed - back containing detailed contact coordinates :  company name , address , phone and fax numbers , contact person , web - site .  our area of interest : software production export  we wish to express our availability to work under the client ' s brand .  please don ' t hesitate to send us your specific inquiry / offering demand .  we ' ll be happy to provide you the lowest prices in the field .  thanking you for your time and looking forward to your reply ,  we wish you all the best .  i . q . software staff  avfs mailing list  avfs @ csibe . fazekas . hu ",1
Subject: books about thailand  hello  planning a trip to thailand ?  like to eat thai food ?  need to learn thai ?  check out our recommendations at http : / / www . thaibooks . ch !  new : we are featuring novels too . ,1
"Subject: this is where it all begins  no where else will you find the level of accuracy , detail and convenience .  act now ! you ' ll receive unlimited access to our world famous psychics with no per minute charges ! ! !  but ' s that ' s not all . . . you also get unlimited tarot and rune readings , real - time biorhythm charts , full in - depth numerology reports , detailed daily monthly horoscopes , real - time natal charts , a love analyzer , ouija board , and much , much more !  your future is waiting click here ! ! !  live psychics 24 / 7  numerology  horoscopes  astrology  the tarot  biorhythms  i ching  runes  and so much more !  this email is not sent unsolicited . you are opted in with cnn - si . you are receiving it because you requested receive this email by opting - in with our marketing partner . you will receive notices of exciting offers , products , and other options ! however , we are committed to only sending to those people that desire these offers . if you do not wish to receive such offers  click here . or paste the following into any browser : http : / / 65 . 162 . 84 . 5 / perl / unsubscribe . pl ? s = to remove your email name from our list . you may contact our company by mail at 1323 s . e . 17 th street , suite number 345 , ft . lauderdale , fl 33316 ",1
